IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
149,1,,,-121.9331847,47.5260821,2025-12-10 23:25:10.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
150,1,,,-121.9331847,47.5260821,2025-12-10 23:25:11.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
151,1,,,-121.9331847,47.5260821,2025-12-10 23:25:12.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
152,1,,,-121.9331847,47.5260821,2025-12-10 23:25:13.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
153,1,,,-121.9331847,47.5260821,2025-12-10 23:25:14.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
154,1,,,-121.9331847,47.5260821,2025-12-10 23:25:15.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
155,1,,,-121.9331847,47.5260821,2025-12-10 23:25:16.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
156,1,,,-121.9331847,47.5260821,2025-12-10 23:25:17.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
157,1,,,-121.9331847,47.5260821,2025-12-10 23:25:18.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
158,1,,,-121.9331847,47.5260821,2025-12-10 23:25:19.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
159,1,,,-121.9331847,47.5260821,2025-12-10 23:25:20.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
160,1,,,-121.9331847,47.5260821,2025-12-10 23:25:21.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
161,1,,,-121.9331847,47.5260821,2025-12-10 23:25:22.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
162,1,,,-121.9331847,47.5260821,2025-12-10 23:25:23.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
163,1,,,-121.9331847,47.5260821,2025-12-10 23:25:24.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
164,1,,,-121.9331847,47.5260821,2025-12-10 23:25:25.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
165,1,,,-121.9331847,47.5260821,2025-12-10 23:25:26.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
166,1,,,-121.9331847,47.5260821,2025-12-10 23:25:27.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
167,1,,,-121.9331847,47.5260821,2025-12-10 23:25:28.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
168,1,,,-121.9331847,47.5260821,2025-12-10 23:25:29.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
169,1,,,-121.9331847,47.5260821,2025-12-10 23:25:30.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
170,1,,,-121.9331847,47.5260821,2025-12-10 23:25:31.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
171,1,,,-121.9331847,47.5260821,2025-12-10 23:25:32.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
172,1,,,-121.9331847,47.5260821,2025-12-10 23:25:33.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
173,1,,,-121.9331847,47.5260821,2025-12-10 23:25:34.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
174,1,,,-121.9331847,47.5260821,2025-12-10 23:25:35.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
175,1,,,-121.9331847,47.5260821,2025-12-10 23:25:36.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
176,1,,,-121.9331847,47.5260821,2025-12-10 23:25:37.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
177,1,,,-121.9331847,47.5260821,2025-12-10 23:25:37.114,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-111.445312,7.281904,,,,3.922965,0.616273
178,1,,,-121.9331847,47.5260821,2025-12-10 23:25:38.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
179,1,,,-121.9331847,47.5260821,2025-12-10 23:25:39.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
180,1,,,-121.9331847,47.5260821,2025-12-10 23:25:40.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
181,1,,,-121.9331847,47.5260821,2025-12-10 23:25:41.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
182,1,,,-121.9331847,47.5260821,2025-12-10 23:25:42.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
183,1,,,-121.9331847,47.5260821,2025-12-10 23:25:43.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
184,1,,,-121.9331847,47.5260821,2025-12-10 23:25:44.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
185,1,,,-121.9331847,47.5260821,2025-12-10 23:25:45.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
186,1,,,-121.9331847,47.5260821,2025-12-10 23:25:46.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
187,1,,,-121.9331847,47.5260821,2025-12-10 23:25:47.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
188,1,,,-121.9331847,47.5260821,2025-12-10 23:25:48.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
189,1,,,-121.9331847,47.5260821,2025-12-10 23:25:49.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
190,1,,,-121.9331847,47.5260821,2025-12-10 23:25:50.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
191,1,,,-121.9331847,47.5260821,2025-12-10 23:25:51.145,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-108.388021,6.947975,,,,3.752209,0.668445
192,1,,,-121.9331847,47.5260821,2025-12-10 23:25:51.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
193,1,,,-121.9331847,47.5260821,2025-12-10 23:25:52.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
194,1,,,-121.9331847,47.5260821,2025-12-10 23:25:53.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
195,1,,,-121.9331847,47.5260821,2025-12-10 23:25:54.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
196,1,,,-121.9331847,47.5260821,2025-12-10 23:25:55.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
197,1,,,-121.9331847,47.5260821,2025-12-10 23:25:56.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
198,1,,,-121.9331847,47.5260821,2025-12-10 23:25:57.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
199,1,,,-121.9331847,47.5260821,2025-12-10 23:25:58.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
200,1,,,-121.9331847,47.5260821,2025-12-10 23:25:59.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
201,1,,,-121.9331847,47.5260821,2025-12-10 23:26:00.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
202,1,,,-121.9331847,47.5260821,2025-12-10 23:26:01.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
203,1,,,-121.9331847,47.5260821,2025-12-10 23:26:02.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
204,1,,,-121.9331847,47.5260821,2025-12-10 23:26:03.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
205,1,,,-121.9331847,47.5260821,2025-12-10 23:26:04.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
206,1,,,-121.9331847,47.5260821,2025-12-10 23:26:05.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
207,1,,,-121.9331847,47.5260821,2025-12-10 23:26:05.114,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-113.048438,4.925994,,,,2.706223,0.721993
208,1,,,-121.9331847,47.5260821,2025-12-10 23:26:06.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
209,1,,,-121.9331847,47.5260821,2025-12-10 23:26:07.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
210,1,,,-121.9331847,47.5260821,2025-12-10 23:26:08.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
211,1,,,-121.9331847,47.5260821,2025-12-10 23:26:09.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
212,1,,,-121.9331847,47.5260821,2025-12-10 23:26:10.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
213,1,,,-121.9331847,47.5260821,2025-12-10 23:26:11.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
214,1,,,-121.9331847,47.5260821,2025-12-10 23:26:12.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
215,1,,,-121.9331847,47.5260821,2025-12-10 23:26:13.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
216,1,,,-121.9331847,47.5260821,2025-12-10 23:26:14.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
217,1,,,-121.9331847,47.5260821,2025-12-10 23:26:15.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
218,1,,,-121.9331847,47.5260821,2025-12-10 23:26:16.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
219,1,,,-121.9331847,47.5260821,2025-12-10 23:26:17.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
220,1,,,-121.9331847,47.5260821,2025-12-10 23:26:18.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
221,1,,,-121.9331847,47.5260821,2025-12-10 23:26:19.310,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-107.244792,9.772238,,,,4.075013,1.020947
222,1,,,-121.9331847,47.5260821,2025-12-10 23:26:19.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
223,1,,,-121.9331847,47.5260821,2025-12-10 23:26:20.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
224,1,,,-121.9331847,47.5260821,2025-12-10 23:26:21.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
225,1,,,-121.9331847,47.5260821,2025-12-10 23:26:22.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
226,1,,,-121.9331847,47.5260821,2025-12-10 23:26:23.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
227,1,,,-121.9331847,47.5260821,2025-12-10 23:26:24.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
228,1,,,-121.9331847,47.5260821,2025-12-10 23:26:25.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
229,1,,,-121.9331847,47.5260821,2025-12-10 23:26:26.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
230,1,,,-121.9331847,47.5260821,2025-12-10 23:26:27.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
231,1,,,-121.9331847,47.5260821,2025-12-10 23:26:28.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
232,1,,,-121.9331847,47.5260821,2025-12-10 23:26:29.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
233,1,,,-121.9331847,47.5260821,2025-12-10 23:26:30.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
234,1,,,-121.9331847,47.5260821,2025-12-10 23:26:31.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
235,1,,,-121.9331847,47.5260821,2025-12-10 23:26:32.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
236,1,,,-121.9331847,47.5260821,2025-12-10 23:26:33.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
237,1,,,-121.9331847,47.5260821,2025-12-10 23:26:33.424,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-109.265625,7.322094,,,,3.838926,0.599712
238,1,,,-121.9331847,47.5260821,2025-12-10 23:26:34.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
239,1,,,-121.9331847,47.5260821,2025-12-10 23:26:35.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
240,1,,,-121.9331847,47.5260821,2025-12-10 23:26:36.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
241,1,,,-121.9331847,47.5260821,2025-12-10 23:26:37.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
242,1,,,-121.9331847,47.5260821,2025-12-10 23:26:38.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
243,1,,,-121.9331847,47.5260821,2025-12-10 23:26:39.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
244,1,,,-121.9331847,47.5260821,2025-12-10 23:26:40.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
245,1,,,-121.9331847,47.5260821,2025-12-10 23:26:41.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
246,1,,,-121.9331847,47.5260821,2025-12-10 23:26:42.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
247,1,,,-121.9331847,47.5260821,2025-12-10 23:26:43.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
248,1,,,-121.9331847,47.5260821,2025-12-10 23:26:44.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
249,1,,,-121.9331847,47.5260821,2025-12-10 23:26:45.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
250,1,,,-121.9331847,47.5260821,2025-12-10 23:26:46.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
251,1,,,-121.9331847,47.5260821,2025-12-10 23:26:47.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
252,1,,,-121.9331847,47.5260821,2025-12-10 23:26:47.726,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,-108.129464,7.649505,,,,3.978767,0.498938
253,1,,,-121.9331847,47.5260821,2025-12-10 23:26:48.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
254,1,,,-121.9331847,47.5260821,2025-12-10 23:26:49.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
255,1,,,-121.9331847,47.5260821,2025-12-10 23:26:50.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
256,1,,,-121.9331847,47.5260821,2025-12-10 23:26:51.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,,,,
257,1,,,-121.9331847,47.5260821,2025-12-10 23:26:52.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
258,1,,,-121.9331847,47.5260821,2025-12-10 23:26:53.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
259,1,,,-121.9331847,47.5260821,2025-12-10 23:26:54.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
260,1,,,-121.9331847,47.5260821,2025-12-10 23:26:55.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
261,1,,,-121.9331847,47.5260821,2025-12-10 23:26:56.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
262,1,,,-121.9331847,47.5260821,2025-12-10 23:26:57.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
263,1,,,-121.9331847,47.5260821,2025-12-10 23:26:58.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
264,1,,,-121.9331847,47.5260821,2025-12-10 23:26:59.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
265,1,,,-121.9331847,47.5260821,2025-12-10 23:27:00.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
266,1,,,-121.9331847,47.5260821,2025-12-10 23:27:01.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
267,1,,,-121.9331847,47.5260821,2025-12-10 23:27:02.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
268,1,,,-121.9331847,47.5260821,2025-12-10 23:27:03.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
269,1,,,-121.9331847,47.5260821,2025-12-10 23:27:04.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
270,1,,,-121.9331847,47.5260821,2025-12-10 23:27:05.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
271,1,,,-121.9331847,47.5260821,2025-12-10 23:27:06.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
272,1,,,-121.9331847,47.5260821,2025-12-10 23:27:07.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
273,1,,,-121.9331847,47.5260821,2025-12-10 23:27:08.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
274,1,,,-121.9331847,47.5260821,2025-12-10 23:27:09.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
275,1,,,-121.9331847,47.5260821,2025-12-10 23:27:10.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
276,1,,,-121.9331847,47.5260821,2025-12-10 23:27:11.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
277,1,,,-121.9331847,47.5260821,2025-12-10 23:27:12.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
278,1,,,-121.9331847,47.5260821,2025-12-10 23:27:13.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
279,1,,,-121.9331847,47.5260821,2025-12-10 23:27:14.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
280,1,,,-121.9331847,47.5260821,2025-12-10 23:27:15.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
281,1,,,-121.9331847,47.5260821,2025-12-10 23:27:16.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
282,1,,,-121.9331847,47.5260821,2025-12-10 23:27:17.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
283,1,,,-121.9331847,47.5260821,2025-12-10 23:27:18.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
284,1,,,-121.9331847,47.5260821,2025-12-10 23:27:19.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
285,1,,,-121.9331847,47.5260821,2025-12-10 23:27:20.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
286,1,,,-121.9331847,47.5260821,2025-12-10 23:27:21.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
287,1,,,-121.9331847,47.5260821,2025-12-10 23:27:22.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
288,1,,,-121.9331847,47.5260821,2025-12-10 23:27:23.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
289,1,,,-121.9331847,47.5260821,2025-12-10 23:27:24.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
290,1,,,-121.9331847,47.5260821,2025-12-10 23:27:25.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
291,1,,,-121.9331847,47.5260821,2025-12-10 23:27:26.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
292,1,,,-121.9331847,47.5260821,2025-12-10 23:27:27.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
293,1,,,-121.9331847,47.5260821,2025-12-10 23:27:28.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
294,1,,,-121.9331847,47.5260821,2025-12-10 23:27:29.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
295,1,,,-121.9331847,47.5260821,2025-12-10 23:27:30.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
296,1,,,-121.9331847,47.5260821,2025-12-10 23:27:31.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
297,1,,,-121.9331847,47.5260821,2025-12-10 23:27:32.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,594,,,
298,1,,,-121.9331847,47.5260821,2025-12-10 23:27:33.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,,,,,,,,,,
299,1,,,-121.9331847,47.5260821,2025-12-10 23:27:34.000,_20251210_152244_CH05_TMO_5GNR_WFC-MT_DUT-2_TC151-1.dml,NR SA,,,,,,594,,,
