IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value,[Call Test] [Voice Quality] [Per Rx Clip] Mouth to Ear Delay (Avg)
149,1,,,-121.9331284,47.5260217,2025-12-10 23:25:11.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
150,1,,,-121.9331284,47.5260217,2025-12-10 23:25:12.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
151,1,,,-121.9331284,47.5260217,2025-12-10 23:25:13.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
152,1,,,-121.9331284,47.5260217,2025-12-10 23:25:14.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
153,1,,,-121.9331284,47.5260217,2025-12-10 23:25:15.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
154,1,,,-121.9331284,47.5260217,2025-12-10 23:25:16.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
155,1,,,-121.9331284,47.5260217,2025-12-10 23:25:17.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
156,1,,,-121.9331284,47.5260217,2025-12-10 23:25:18.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
157,1,,,-121.9331284,47.5260217,2025-12-10 23:25:19.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
158,1,,,-121.9331284,47.5260217,2025-12-10 23:25:20.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
159,1,,,-121.9331284,47.5260217,2025-12-10 23:25:21.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
160,1,,,-121.9331284,47.5260217,2025-12-10 23:25:22.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
161,1,,,-121.9331284,47.5260217,2025-12-10 23:25:23.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
162,1,,,-121.9331284,47.5260217,2025-12-10 23:25:24.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
163,1,,,-121.9331284,47.5260217,2025-12-10 23:25:25.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
164,1,,,-121.9331284,47.5260217,2025-12-10 23:25:26.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
165,1,,,-121.9331284,47.5260217,2025-12-10 23:25:27.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
166,1,,,-121.9331284,47.5260217,2025-12-10 23:25:28.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
167,1,,,-121.9331284,47.5260217,2025-12-10 23:25:29.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
168,1,,,-121.9331284,47.5260217,2025-12-10 23:25:30.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
169,1,,,-121.9331284,47.5260217,2025-12-10 23:25:31.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
170,1,,,-121.9331284,47.5260217,2025-12-10 23:25:32.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
171,1,,,-121.9331284,47.5260217,2025-12-10 23:25:33.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
172,1,,,-121.9331284,47.5260217,2025-12-10 23:25:34.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
173,1,,,-121.9331284,47.5260217,2025-12-10 23:25:35.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
174,1,,,-121.9331284,47.5260217,2025-12-10 23:25:35.426,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-104.537895,,,,,3.909020,0.636466
175,1,,,-121.9331284,47.5260217,2025-12-10 23:25:36.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
176,1,,,-121.9331284,47.5260217,2025-12-10 23:25:37.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
177,1,,,-121.9331284,47.5260217,2025-12-10 23:25:38.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
178,1,,,-121.9331284,47.5260217,2025-12-10 23:25:39.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
179,1,,,-121.9331284,47.5260217,2025-12-10 23:25:40.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
180,1,,,-121.9331284,47.5260217,2025-12-10 23:25:41.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
181,1,,,-121.9331284,47.5260217,2025-12-10 23:25:42.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
182,1,,,-121.9331284,47.5260217,2025-12-10 23:25:43.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
183,1,,,-121.9331284,47.5260217,2025-12-10 23:25:44.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
184,1,,,-121.9331284,47.5260217,2025-12-10 23:25:45.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
185,1,,,-121.9331284,47.5260217,2025-12-10 23:25:46.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
186,1,,,-121.9331284,47.5260217,2025-12-10 23:25:47.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
187,1,,,-121.9331284,47.5260217,2025-12-10 23:25:48.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
188,1,,,-121.9331284,47.5260217,2025-12-10 23:25:48.974,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-105.257778,,,,,3.455132,0.742821
189,1,,,-121.9331284,47.5260217,2025-12-10 23:25:49.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
190,1,,,-121.9331284,47.5260217,2025-12-10 23:25:50.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
191,1,,,-121.9331284,47.5260217,2025-12-10 23:25:51.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
192,1,,,-121.9331284,47.5260217,2025-12-10 23:25:52.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
193,1,,,-121.9331284,47.5260217,2025-12-10 23:25:53.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
194,1,,,-121.9331284,47.5260217,2025-12-10 23:25:54.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
195,1,,,-121.9331284,47.5260217,2025-12-10 23:25:55.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
196,1,,,-121.9331284,47.5260217,2025-12-10 23:25:56.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
197,1,,,-121.9331284,47.5260217,2025-12-10 23:25:57.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
198,1,,,-121.9331284,47.5260217,2025-12-10 23:25:58.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
199,1,,,-121.9331284,47.5260217,2025-12-10 23:25:59.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
200,1,,,-121.9331284,47.5260217,2025-12-10 23:26:00.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
201,1,,,-121.9331284,47.5260217,2025-12-10 23:26:01.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
202,1,,,-121.9331284,47.5260217,2025-12-10 23:26:02.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
203,1,,,-121.9331284,47.5260217,2025-12-10 23:26:02.974,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-102.220000,,,,,2.398712,0.721320
204,1,,,-121.9331284,47.5260217,2025-12-10 23:26:03.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
205,1,,,-121.9331284,47.5260217,2025-12-10 23:26:04.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
206,1,,,-121.9331284,47.5260217,2025-12-10 23:26:05.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
207,1,,,-121.9331284,47.5260217,2025-12-10 23:26:06.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
208,1,,,-121.9331284,47.5260217,2025-12-10 23:26:07.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
209,1,,,-121.9331284,47.5260217,2025-12-10 23:26:08.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
210,1,,,-121.9331284,47.5260217,2025-12-10 23:26:09.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
211,1,,,-121.9331284,47.5260217,2025-12-10 23:26:10.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
212,1,,,-121.9331284,47.5260217,2025-12-10 23:26:11.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
213,1,,,-121.9331284,47.5260217,2025-12-10 23:26:12.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
214,1,,,-121.9331284,47.5260217,2025-12-10 23:26:13.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
215,1,,,-121.9331284,47.5260217,2025-12-10 23:26:14.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
216,1,,,-121.9331284,47.5260217,2025-12-10 23:26:15.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
217,1,,,-121.9331284,47.5260217,2025-12-10 23:26:16.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
218,1,,,-121.9331284,47.5260217,2025-12-10 23:26:17.334,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-100.882222,,,,,3.952237,0.533454
219,1,,,-121.9331284,47.5260217,2025-12-10 23:26:17.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
220,1,,,-121.9331284,47.5260217,2025-12-10 23:26:18.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
221,1,,,-121.9331284,47.5260217,2025-12-10 23:26:19.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
222,1,,,-121.9331284,47.5260217,2025-12-10 23:26:20.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
223,1,,,-121.9331284,47.5260217,2025-12-10 23:26:21.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
224,1,,,-121.9331284,47.5260217,2025-12-10 23:26:22.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
225,1,,,-121.9331284,47.5260217,2025-12-10 23:26:23.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
226,1,,,-121.9331284,47.5260217,2025-12-10 23:26:24.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
227,1,,,-121.9331284,47.5260217,2025-12-10 23:26:25.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
228,1,,,-121.9331284,47.5260217,2025-12-10 23:26:26.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
229,1,,,-121.9331284,47.5260217,2025-12-10 23:26:27.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
230,1,,,-121.9331284,47.5260217,2025-12-10 23:26:28.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
231,1,,,-121.9331284,47.5260217,2025-12-10 23:26:29.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
232,1,,,-121.9331284,47.5260217,2025-12-10 23:26:30.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
233,1,,,-121.9331284,47.5260217,2025-12-10 23:26:30.959,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-104.381875,,,,,1.532218,0.643013
234,1,,,-121.9331284,47.5260217,2025-12-10 23:26:31.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
235,1,,,-121.9331284,47.5260217,2025-12-10 23:26:32.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
236,1,,,-121.9331284,47.5260217,2025-12-10 23:26:33.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
237,1,,,-121.9331284,47.5260217,2025-12-10 23:26:34.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
238,1,,,-121.9331284,47.5260217,2025-12-10 23:26:35.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
239,1,,,-121.9331284,47.5260217,2025-12-10 23:26:36.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
240,1,,,-121.9331284,47.5260217,2025-12-10 23:26:37.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
241,1,,,-121.9331284,47.5260217,2025-12-10 23:26:38.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
242,1,,,-121.9331284,47.5260217,2025-12-10 23:26:39.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
243,1,,,-121.9331284,47.5260217,2025-12-10 23:26:40.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
244,1,,,-121.9331284,47.5260217,2025-12-10 23:26:41.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
245,1,,,-121.9331284,47.5260217,2025-12-10 23:26:42.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
246,1,,,-121.9331284,47.5260217,2025-12-10 23:26:43.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
247,1,,,-121.9331284,47.5260217,2025-12-10 23:26:44.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
248,1,,,-121.9331284,47.5260217,2025-12-10 23:26:45.067,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,-110.480000,,,,,3.794432,0.513306
249,1,,,-121.9331284,47.5260217,2025-12-10 23:26:45.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
250,1,,,-121.9331284,47.5260217,2025-12-10 23:26:46.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
251,1,,,-121.9331284,47.5260217,2025-12-10 23:26:47.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
252,1,,,-121.9331284,47.5260217,2025-12-10 23:26:48.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,,,,,
253,1,,,-121.9331284,47.5260217,2025-12-10 23:26:49.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,NR SA,,,,,25,594,,,
254,1,,,-121.9331284,47.5260217,2025-12-10 23:26:50.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
255,1,,,-121.9331284,47.5260217,2025-12-10 23:26:51.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
256,1,,,-121.9331284,47.5260217,2025-12-10 23:26:52.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
257,1,,,-121.9331284,47.5260217,2025-12-10 23:26:53.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
258,1,,,-121.9331284,47.5260217,2025-12-10 23:26:54.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
259,1,,,-121.9331284,47.5260217,2025-12-10 23:26:55.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
260,1,,,-121.9331284,47.5260217,2025-12-10 23:26:56.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
261,1,,,-121.9331284,47.5260217,2025-12-10 23:26:57.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
262,1,,,-121.9331284,47.5260217,2025-12-10 23:26:58.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
263,1,,,-121.9331284,47.5260217,2025-12-10 23:26:59.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
264,1,,,-121.9331284,47.5260217,2025-12-10 23:27:00.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
265,1,,,-121.9331284,47.5260217,2025-12-10 23:27:01.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
266,1,,,-121.9331284,47.5260217,2025-12-10 23:27:02.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
267,1,,,-121.9331284,47.5260217,2025-12-10 23:27:03.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
268,1,,,-121.9331284,47.5260217,2025-12-10 23:27:04.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
269,1,,,-121.9331284,47.5260217,2025-12-10 23:27:05.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
270,1,,,-121.9331284,47.5260217,2025-12-10 23:27:06.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
271,1,,,-121.9331284,47.5260217,2025-12-10 23:27:07.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
272,1,,,-121.9331284,47.5260217,2025-12-10 23:27:08.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
273,1,,,-121.9331284,47.5260217,2025-12-10 23:27:09.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
274,1,,,-121.9331284,47.5260217,2025-12-10 23:27:10.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
275,1,,,-121.9331284,47.5260217,2025-12-10 23:27:11.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
276,1,,,-121.9331284,47.5260217,2025-12-10 23:27:12.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
277,1,,,-121.9331284,47.5260217,2025-12-10 23:27:13.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
278,1,,,-121.9331284,47.5260217,2025-12-10 23:27:14.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
279,1,,,-121.9331284,47.5260217,2025-12-10 23:27:15.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
280,1,,,-121.9331284,47.5260217,2025-12-10 23:27:16.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
281,1,,,-121.9331284,47.5260217,2025-12-10 23:27:17.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
282,1,,,-121.9331284,47.5260217,2025-12-10 23:27:18.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
283,1,,,-121.9331284,47.5260217,2025-12-10 23:27:19.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
284,1,,,-121.9331284,47.5260217,2025-12-10 23:27:20.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
285,1,,,-121.9331284,47.5260217,2025-12-10 23:27:21.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
286,1,,,-121.9331284,47.5260217,2025-12-10 23:27:22.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
287,1,,,-121.9331284,47.5260217,2025-12-10 23:27:23.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
288,1,,,-121.9331284,47.5260217,2025-12-10 23:27:24.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
289,1,,,-121.9331284,47.5260217,2025-12-10 23:27:25.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
290,1,,,-121.9331284,47.5260217,2025-12-10 23:27:26.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
291,1,,,-121.9331284,47.5260217,2025-12-10 23:27:27.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
292,1,,,-121.9331284,47.5260217,2025-12-10 23:27:28.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
293,1,,,-121.9331284,47.5260217,2025-12-10 23:27:29.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
294,1,,,-121.9331284,47.5260217,2025-12-10 23:27:30.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
295,1,,,-121.9331284,47.5260217,2025-12-10 23:27:31.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
296,1,,,-121.9331284,47.5260217,2025-12-10 23:27:32.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
297,1,,,-121.9331284,47.5260217,2025-12-10 23:27:33.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
298,1,,,-121.9331284,47.5260217,2025-12-10 23:27:34.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,25,594,,,
299,1,,,-121.9331284,47.5260217,2025-12-10 23:27:35.000,_20251210_152244_CH06_TMO_5GNR_WFC-MT_REF-2_TC151-1.dml,,,,,,,,,,
